Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
2024-10-31 02:00:00+00:00,72370.01,72588.0,72189.0,72553.01,728.10372,2024-10-31 02:59:59.999000+00:00,52701418.4115804,114135,363.79933,26336684.4669659
2024-10-31 03:00:00+00:00,72553.01,72599.99,72293.01,72353.74,583.47158,2024-10-31 03:59:59.999000+00:00,42274413.3541857,77321,234.54445,16992255.8610505
2024-10-31 04:00:00+00:00,72353.75,72380.91,72224.38,72273.99,532.75988,2024-10-31 04:59:59.999000+00:00,38525906.195257,69916,260.19442,18815525.19595
2024-10-31 05:00:00+00:00,72273.99,72384.17,72207.85,72282.0,464.2315,2024-10-31 05:59:59.999000+00:00,33564595.8540003,50654,190.19763,13750272.8300289
2024-10-31 06:00:00+00:00,72282.01,72320.64,72152.0,72212.12,669.03855,2024-10-31 06:59:59.999000+00:00,48337191.6193387,75273,374.33686,27046078.4123774
2024-10-31 07:00:00+00:00,72212.13,72478.0,72150.0,72417.19,634.52539,2024-10-31 07:59:59.999000+00:00,45905434.8004587,74983,304.75408,22053383.0144052
2024-10-31 08:00:00+00:00,72417.19,72452.0,72149.79,72276.05,672.13547,2024-10-31 08:59:59.999000+00:00,48566218.0779878,85739,316.17528,22845262.4556319
2024-10-31 09:00:00+00:00,72276.06,72397.78,72253.55,72304.7,542.0155,2024-10-31 09:59:59.999000+00:00,39202860.2774839,71840,303.92383,21982109.0355433
2024-10-31 10:00:00+00:00,72304.7,72700.0,72222.77,72639.27,931.04054,2024-10-31 10:59:59.999000+00:00,67486105.490019,108690,471.98056,34199622.6922997
2024-10-31 11:00:00+00:00,72639.28,72660.0,72222.0,72226.0,984.02992,2024-10-31 11:59:59.999000+00:00,71222092.5205991,148136,442.124,31997647.5216625
2024-10-31 12:00:00+00:00,72226.0,72276.0,71966.0,72114.0,1326.92001,2024-10-31 12:59:59.999000+00:00,95727872.3410057,240139,540.31149,38984129.5895193
2024-10-31 13:00:00+00:00,72114.0,72178.6,71110.0,71308.0,2477.47738,2024-10-31 13:59:59.999000+00:00,177597936.9776427,358889,1195.04022,85674428.5532674
2024-10-31 14:00:00+00:00,71308.0,71386.0,70624.01,70752.02,3934.50715,2024-10-31 14:59:59.999000+00:00,279358100.60430527,623094,1854.04678,131652263.8569949
2024-10-31 15:00:00+00:00,70752.01,71060.0,70431.77,70620.0,2652.4486,2024-10-31 15:59:59.999000+00:00,187633419.6899364,386138,1270.62846,89915410.5589775
2024-10-31 16:00:00+00:00,70620.01,70949.51,70355.93,70403.58,2149.23423,2024-10-31 16:59:59.999000+00:00,151662158.1121746,283535,1147.41384,80988446.6917478
2024-10-31 17:00:00+00:00,70403.59,70803.12,70359.0,70785.28,1208.41275,2024-10-31 17:59:59.999000+00:00,85315610.4962959,256679,658.34165,46484620.2841939
2024-10-31 18:00:00+00:00,70785.28,70787.88,70106.2,70633.67,1423.95498,2024-10-31 18:59:59.999000+00:00,100270589.7117055,343125,659.62027,46452166.637322
2024-10-31 19:00:00+00:00,70633.67,70750.0,70036.0,70092.07,1205.92036,2024-10-31 19:59:59.999000+00:00,84900117.2679479,231115,586.13391,41270817.3700935
2024-10-31 20:00:00+00:00,70092.07,70299.44,69685.76,70026.73,2110.54484,2024-10-31 20:59:59.999000+00:00,147819327.689575,292455,963.41701,67499373.8258517
2024-10-31 21:00:00+00:00,70026.74,70541.52,69856.04,70442.39,924.50362,2024-10-31 21:59:59.999000+00:00,64955833.9529023,145739,538.62455,37847898.5769512
2024-10-31 22:00:00+00:00,70442.39,70543.98,70174.09,70480.0,702.79368,2024-10-31 22:59:59.999000+00:00,49452281.9668954,131817,315.02408,22168424.9433087
2024-10-31 23:00:00+00:00,70479.99,70654.76,70292.0,70292.01,849.78185,2024-10-31 23:59:59.999000+00:00,59902029.5667128,108067,367.30851,25903422.4480342
2024-11-01 00:00:00+00:00,70292.01,70470.0,70146.8,70173.73,840.4529,2024-11-01 00:59:59.999000+00:00,59096143.3727815,128807,448.8305,31559502.402499
2024-11-01 01:00:00+00:00,70173.72,70360.0,69313.74,69402.01,2171.7139,2024-11-01 01:59:59.999000+00:00,151552938.3251415,298129,892.49966,62307046.7967527
2024-11-01 02:00:00+00:00,69402.0,69600.0,68830.0,69579.89,2802.10218,2024-11-01 02:59:59.999000+00:00,193886130.0005369,339028,1208.73572,83682084.6222211
2024-11-01 03:00:00+00:00,69579.89,69714.45,69334.0,69369.99,921.81357,2024-11-01 03:59:59.999000+00:00,64092513.9991033,131279,382.0723,26572334.7782929
2024-11-01 04:00:00+00:00,69369.99,69623.99,69342.01,69592.0,670.4087,2024-11-01 04:59:59.999000+00:00,46585588.5202855,97446,347.24402,24125865.2190781
2024-11-01 05:00:00+00:00,69592.0,69670.9,69526.0,69609.29,441.90421,2024-11-01 05:59:59.999000+00:00,30758807.6457664,69954,203.49295,14164068.0590506
2024-11-01 06:00:00+00:00,69609.28,69699.14,69212.12,69212.13,1307.31559,2024-11-01 06:59:59.999000+00:00,90761690.9424941,152124,496.67068,34486286.5755887
2024-11-01 07:00:00+00:00,69212.13,69420.13,69080.0,69273.7,1420.50492,2024-11-01 07:59:59.999000+00:00,98400611.6399099,170886,691.64044,47917469.3421973
2024-11-01 08:00:00+00:00,69273.7,69538.0,69237.26,69376.1,882.41902,2024-11-01 08:59:59.999000+00:00,61240549.0401846,112677,475.98989,33038614.776377
2024-11-01 09:00:00+00:00,69376.1,69588.0,69324.0,69534.9,486.09866,2024-11-01 09:59:59.999000+00:00,33772831.9287709,71524,275.83452,19164699.3345825
2024-11-01 10:00:00+00:00,69534.9,70156.0,69524.28,69989.65,1759.86747,2024-11-01 10:59:59.999000+00:00,123012508.3867814,184318,1093.90139,76458190.5446721
2024-11-01 11:00:00+00:00,69989.64,70228.0,69987.77,70002.01,1130.24211,2024-11-01 11:59:59.999000+00:00,79254753.411276,122681,521.81825,36586553.3061663
2024-11-01 12:00:00+00:00,70002.01,70467.65,69897.02,70354.87,1876.81718,2024-11-01 12:59:59.999000+00:00,131804319.8647517,213766,997.8411,70080628.3774655
2024-11-01 13:00:00+00:00,70354.86,71220.0,70142.0,71200.44,2985.26242,2024-11-01 13:59:59.999000+00:00,210924574.459549,264964,1502.19947,106203480.9621358
2024-11-01 14:00:00+00:00,71200.43,71632.95,70912.6,71271.17,3312.2471,2024-11-01 14:59:59.999000+00:00,236121170.5210504,402405,1514.61919,107995232.1421125
2024-11-01 15:00:00+00:00,71271.17,71360.0,69044.0,69387.77,4408.92622,2024-11-01 15:59:59.999000+00:00,309042209.3402418,506062,1773.26752,124326972.1841034
2024-11-01 16:00:00+00:00,69387.78,70515.16,69352.0,69920.73,2872.61732,2024-11-01 16:59:59.999000+00:00,201125970.3941808,419927,1460.15298,102200679.1622029
2024-11-01 17:00:00+00:00,69920.72,70181.83,69475.0,69586.01,2260.1192,2024-11-01 17:59:59.999000+00:00,157791717.9976262,291438,1042.89576,72831990.9605186
2024-11-01 18:00:00+00:00,69586.01,69636.37,69066.07,69151.66,1455.45627,2024-11-01 18:59:59.999000+00:00,100930421.6982635,166830,686.0195,47581866.9007911
2024-11-01 19:00:00+00:00,69151.66,69454.0,68820.14,69268.0,2134.0704,2024-11-01 19:59:59.999000+00:00,147459597.040691,178289,1004.1736,69412534.3551658
2024-11-01 20:00:00+00:00,69268.0,69460.0,69168.6,69248.95,722.65352,2024-11-01 20:59:59.999000+00:00,50099544.4096523,62306,338.81488,23490598.8288549
2024-11-01 21:00:00+00:00,69248.95,69358.77,68854.5,69263.99,702.31597,2024-11-01 21:59:59.999000+00:00,48511645.2188472,74873,315.66095,21804471.5889315
2024-11-01 22:00:00+00:00,69264.0,69455.95,69234.0,69440.01,381.96835,2024-11-01 22:59:59.999000+00:00,26486863.6785017,61728,183.78484,12744705.9379229
2024-11-01 23:00:00+00:00,69440.01,69627.0,69364.0,69496.01,354.57037,2024-11-01 23:59:59.999000+00:00,24644920.1685824,47830,186.00209,12928109.6020072
2024-11-02 00:00:00+00:00,69496.0,69675.92,69479.91,69665.99,598.79838,2024-11-02 00:59:59.999000+00:00,41664252.3040853,72804,308.18005,21440895.2286599
2024-11-02 01:00:00+00:00,69665.99,69696.97,69506.72,69668.1,366.2893,2024-11-02 01:59:59.999000+00:00,25495848.7605772,53042,155.75879,10843942.8651308
2024-11-02 02:00:00+00:00,69668.1,69914.37,69655.47,69661.96,612.69586,2024-11-02 02:59:59.999000+00:00,42750762.8620499,63886,365.82947,25528511.7263369
2024-11-02 03:00:00+00:00,69661.95,69787.74,69563.22,69599.99,311.19594,2024-11-02 03:59:59.999000+00:00,21682386.7619302,53704,163.41042,11387463.7921369
2024-11-02 04:00:00+00:00,69599.99,69627.9,69468.05,69568.0,320.135,2024-11-02 04:59:59.999000+00:00,22261160.492548,48820,158.05929,10991482.0008665
2024-11-02 05:00:00+00:00,69568.0,69727.28,69446.0,69710.0,291.01338,2024-11-02 05:59:59.999000+00:00,20255151.7139769,56303,137.34816,9561028.982989
2024-11-02 06:00:00+00:00,69709.99,69748.16,69576.32,69744.86,275.27943,2024-11-02 06:59:59.999000+00:00,19175169.3374287,46438,130.22322,9071787.9669501
2024-11-02 07:00:00+00:00,69744.86,69823.94,69682.0,69813.91,411.7198,2024-11-02 07:59:59.999000+00:00,28717915.0860696,53672,211.66852,14764039.1978673
2024-11-02 08:00:00+00:00,69813.91,69838.62,69580.81,69630.95,301.05421,2024-11-02 08:59:59.999000+00:00,20982990.5806439,48052,126.55685,8819996.5288123
2024-11-02 09:00:00+00:00,69630.95,69670.0,69510.91,69558.86,348.41823,2024-11-02 09:59:59.999000+00:00,24252054.3875117,59219,120.10306,8360111.7597387
2024-11-02 10:00:00+00:00,69558.86,69628.0,69417.88,69623.63,359.11695,2024-11-02 10:59:59.999000+00:00,24964491.8449293,63288,155.95046,10841764.3585004
2024-11-02 11:00:00+00:00,69623.63,69701.68,69576.0,69608.0,271.01091,2024-11-02 11:59:59.999000+00:00,18870299.0931805,47069,152.38647,10610354.7796409
2024-11-02 12:00:00+00:00,69608.0,69680.0,69390.09,69459.05,484.74954,2024-11-02 12:59:59.999000+00:00,33705185.1734718,108224,223.98611,15576393.8527551
2024-11-02 13:00:00+00:00,69459.05,69711.59,69358.87,69365.99,916.029,2024-11-02 13:59:59.999000+00:00,63714612.5876688,136719,560.74142,39009876.9688188
2024-11-02 14:00:00+00:00,69366.0,69437.85,69000.14,69263.48,1275.86887,2024-11-02 14:59:59.999000+00:00,88314802.1802725,166568,550.03634,38070553.3688441
2024-11-02 15:00:00+00:00,69263.49,69450.01,69139.9,69393.17,688.48363,2024-11-02 15:59:59.999000+00:00,47705206.049229,102162,347.87718,24102804.7160374
2024-11-02 16:00:00+00:00,69393.18,69616.0,69321.99,69587.98,509.52438,2024-11-02 16:59:59.999000+00:00,35408445.3595033,76710,275.95638,19180207.7405764
2024-11-02 17:00:00+00:00,69587.98,69600.0,69340.0,69401.99,407.60708,2024-11-02 17:59:59.999000+00:00,28317262.4353248,67129,244.05179,16957979.0850006
2024-11-02 18:00:00+00:00,69401.99,69481.48,69215.0,69422.93,370.18861,2024-11-02 18:59:59.999000+00:00,25665923.0847237,67586,170.42815,11816785.132013
2024-11-02 19:00:00+00:00,69422.94,69562.0,69384.0,69510.0,266.19778,2024-11-02 19:59:59.999000+00:00,18498211.3373473,36903,182.7323,12697631.582013
2024-11-02 20:00:00+00:00,69510.0,69571.99,69462.29,69540.0,193.44987,2024-11-02 20:59:59.999000+00:00,13449533.3145752,46417,91.47042,6359530.4354565
2024-11-02 21:00:00+00:00,69539.99,69560.0,69442.0,69442.0,139.60191,2024-11-02 21:59:59.999000+00:00,9698541.228545,29015,63.81425,4433184.8063778
2024-11-02 22:00:00+00:00,69442.01,69550.68,69363.08,69434.0,212.73359,2024-11-02 22:59:59.999000+00:00,14779493.488569,43562,99.04944,6881856.5944232
2024-11-02 23:00:00+00:00,69434.0,69446.0,69149.0,69374.74,590.51078,2024-11-02 23:59:59.999000+00:00,40902728.1669932,56269,231.88859,16062551.3458555
2024-11-03 00:00:00+00:00,69374.74,69391.0,69159.76,69159.76,464.82077,2024-11-03 00:59:59.999000+00:00,32193427.4875939,80159,188.93382,13085834.7385172
2024-11-03 01:00:00+00:00,69159.77,69225.03,69000.21,69010.13,876.36609,2024-11-03 01:59:59.999000+00:00,60560875.9142189,117819,427.80273,29566814.9829025
2024-11-03 02:00:00+00:00,69010.14,69028.72,67864.16,68214.91,3555.86884,2024-11-03 02:59:59.999000+00:00,243147779.4436516,425970,1289.04284,88077211.9587249
2024-11-03 03:00:00+00:00,68214.91,68454.55,68018.79,68379.89,949.3535,2024-11-03 03:59:59.999000+00:00,64831890.641364,196208,474.71342,32424078.4178467
2024-11-03 04:00:00+00:00,68379.9,68696.97,68303.99,68592.01,650.5156,2024-11-03 04:59:59.999000+00:00,44583777.4565325,98208,373.41996,25592271.6585448
2024-11-03 05:00:00+00:00,68592.0,68693.99,68428.54,68432.0,438.34921,2024-11-03 05:59:59.999000+00:00,30055634.3904415,71404,206.29573,14146064.611458
2024-11-03 06:00:00+00:00,68432.0,68771.58,68400.0,68569.99,421.89741,2024-11-03 06:59:59.999000+00:00,28917526.4315761,73598,205.90198,14114253.4515005
2024-11-03 07:00:00+00:00,68570.0,68703.68,68379.9,68397.42,450.87968,2024-11-03 07:59:59.999000+00:00,30893180.3370594,69354,221.72224,15191791.4303572
2024-11-03 08:00:00+00:00,68397.42,68603.58,68299.62,68480.01,714.31316,2024-11-03 08:59:59.999000+00:00,48881063.2989393,88390,391.68043,26802833.2050393
2024-11-03 09:00:00+00:00,68480.01,68527.78,68200.01,68242.43,552.69928,2024-11-03 09:59:59.999000+00:00,37772427.7658648,86132,236.60918,16171743.3131576
2024-11-03 10:00:00+00:00,68242.43,68571.94,68242.42,68441.99,734.03417,2024-11-03 10:59:59.999000+00:00,50244026.5812045,89750,505.39831,34593873.0457956
2024-11-03 11:00:00+00:00,68442.0,68589.5,68316.52,68358.86,459.75688,2024-11-03 11:59:59.999000+00:00,31464916.760005,107796,224.39379,15359969.2950183
2024-11-03 12:00:00+00:00,68358.86,68560.0,68269.7,68486.05,553.72691,2024-11-03 12:59:59.999000+00:00,37892948.0516797,104899,276.53161,18927572.3446153
2024-11-03 13:00:00+00:00,68486.04,68504.92,67972.0,68048.13,1341.51178,2024-11-03 13:59:59.999000+00:00,91504348.7422875,194977,502.20651,34262838.9493271
2024-11-03 14:00:00+00:00,68048.13,68187.5,67588.61,67777.0,2264.7632,2024-11-03 14:59:59.999000+00:00,153705317.6383105,313416,1055.96291,71663608.4028126
2024-11-03 15:00:00+00:00,67776.99,68222.0,67478.73,68090.9,1882.77785,2024-11-03 15:59:59.999000+00:00,127572637.423844,339274,940.54312,63749398.7300449
2024-11-03 16:00:00+00:00,68090.91,68547.98,68054.0,68152.01,2124.0069,2024-11-03 16:59:59.999000+00:00,145057935.2902319,278878,1300.30238,88793763.7639804
2024-11-03 17:00:00+00:00,68152.0,68482.0,68132.16,68359.98,734.59969,2024-11-03 17:59:59.999000+00:00,50225761.2232687,150312,377.21162,25788715.376209
2024-11-03 18:00:00+00:00,68359.98,68446.0,67667.21,68018.0,1154.16433,2024-11-03 18:59:59.999000+00:00,78511707.2354147,175581,473.17818,32185817.2860354
2024-11-03 19:00:00+00:00,68018.0,68693.81,68000.0,68679.0,798.46087,2024-11-03 19:59:59.999000+00:00,54666998.7252593,135635,471.07665,32252901.323379
2024-11-03 20:00:00+00:00,68679.0,68979.76,68499.9,68970.07,1066.32736,2024-11-03 20:59:59.999000+00:00,73351992.8925209,112920,665.51428,45783599.9305059
2024-11-03 21:00:00+00:00,68970.06,69358.0,68966.65,69145.35,1294.60741,2024-11-03 21:59:59.999000+00:00,89538533.2867366,145054,799.56191,55298179.9238406
2024-11-03 22:00:00+00:00,69145.35,69301.0,68784.1,68880.01,560.07952,2024-11-03 22:59:59.999000+00:00,38669172.0032939,67443,240.01192,16575138.607964
2024-11-03 23:00:00+00:00,68880.0,68915.0,68492.82,68775.99,951.82202,2024-11-03 23:59:59.999000+00:00,65422327.3849031,144852,429.56625,29530798.3913809
2024-11-04 00:00:00+00:00,68775.99,68775.99,68240.61,68712.0,861.93595,2024-11-04 00:59:59.999000+00:00,59060794.4328682,215152,381.76148,26160159.2019176
2024-11-04 01:00:00+00:00,68712.0,69037.03,68568.0,68970.01,972.75822,2024-11-04 01:59:59.999000+00:00,66962327.9339018,263923,541.02261,37245969.3929158
2024-11-04 02:00:00+00:00,68970.0,69338.58,68882.0,69305.56,932.17697,2024-11-04 02:59:59.999000+00:00,64447374.2772409,184988,548.57774,37925441.8120798
2024-11-04 03:00:00+00:00,69305.55,69500.0,69004.0,69047.86,764.9477,2024-11-04 03:59:59.999000+00:00,52963553.4405051,178591,358.32393,24815267.2004772
2024-11-04 04:00:00+00:00,69047.86,69401.55,69047.85,69150.31,561.18813,2024-11-04 04:59:59.999000+00:00,38828889.4930177,118241,365.61865,25298465.9600368
2024-11-04 05:00:00+00:00,69150.3,69177.37,68699.9,68820.01,717.81186,2024-11-04 05:59:59.999000+00:00,49492397.1609494,145261,330.74318,22807710.5125298
2024-11-04 06:00:00+00:00,68820.01,69170.01,68820.0,69126.18,720.61568,2024-11-04 06:59:59.999000+00:00,49741253.3902739,119979,443.3561,30603456.8465841
2024-11-04 07:00:00+00:00,69126.18,69175.97,68618.0,68618.0,753.64248,2024-11-04 07:59:59.999000+00:00,51884101.9503274,134083,334.05629,22999649.3523513
2024-11-04 08:00:00+00:00,68618.0,68755.24,68470.0,68699.99,805.29507,2024-11-04 08:59:59.999000+00:00,55242104.5508529,184949,428.44352,29392601.3091202
2024-11-04 09:00:00+00:00,68699.98,68924.0,68480.01,68640.83,840.0728,2024-11-04 09:59:59.999000+00:00,57717587.7678592,165562,300.15033,20627092.5964896
2024-11-04 10:00:00+00:00,68640.83,68921.28,68602.0,68834.05,772.27691,2024-11-04 10:59:59.999000+00:00,53150322.5293201,176547,402.03527,27669883.6184044
2024-11-04 11:00:00+00:00,68834.04,69036.0,68700.0,68792.71,644.03695,2024-11-04 11:59:59.999000+00:00,44338265.3503443,191688,330.01432,22723931.2654986
2024-11-04 12:00:00+00:00,68792.72,69019.16,68739.9,68978.2,794.13164,2024-11-04 12:59:59.999000+00:00,54736374.8413213,174562,453.63262,31270416.0484756
2024-11-04 13:00:00+00:00,68978.19,69264.52,68650.0,68662.39,1434.89991,2024-11-04 13:59:59.999000+00:00,99015908.3913599,241332,728.60484,50288887.3480954
2024-11-04 14:00:00+00:00,68662.39,68722.0,68202.99,68394.01,2513.64508,2024-11-04 14:59:59.999000+00:00,172080428.4934412,405899,1198.22302,82030775.6401915
2024-11-04 15:00:00+00:00,68394.01,68758.0,68234.0,68646.01,1760.22137,2024-11-04 15:59:59.999000+00:00,120456686.627339,337016,950.3866,65044548.4472357
2024-11-04 16:00:00+00:00,68646.01,68814.32,67613.91,67756.0,2633.47611,2024-11-04 16:59:59.999000+00:00,179350299.253383,340863,1258.91783,85765968.1783162
2024-11-04 17:00:00+00:00,67756.0,67934.39,67251.5,67830.0,2315.76983,2024-11-04 17:59:59.999000+00:00,156550396.0603609,340766,1156.95268,78217267.2033423
2024-11-04 18:00:00+00:00,67830.0,68098.05,67535.96,67651.81,1126.90863,2024-11-04 18:59:59.999000+00:00,76357320.9866178,289659,583.65178,39558968.6363631
2024-11-04 19:00:00+00:00,67651.81,68100.0,67642.07,67856.0,946.44978,2024-11-04 19:59:59.999000+00:00,64273077.8773101,177591,517.89202,35171425.4122684
2024-11-04 20:00:00+00:00,67856.01,67856.01,67316.0,67348.0,1313.58853,2024-11-04 20:59:59.999000+00:00,88757346.4046696,202413,642.54089,43403916.9462901
2024-11-04 21:00:00+00:00,67347.99,67622.0,66835.0,67120.57,2909.11716,2024-11-04 21:59:59.999000+00:00,195341592.25521153,452495,1231.06225,82684945.086017
2024-11-04 22:00:00+00:00,67120.56,68106.07,67059.9,67920.01,1854.74227,2024-11-04 22:59:59.999000+00:00,125437550.5063128,185540,1054.14873,71285473.7184032
2024-11-04 23:00:00+00:00,67920.0,68030.0,67639.9,67850.01,850.68284,2024-11-04 23:59:59.999000+00:00,57716353.0279881,149948,387.12409,26265325.7912812
2024-11-05 00:00:00+00:00,67850.01,68180.0,67788.0,68030.0,1005.35361,2024-11-05 00:59:59.999000+00:00,68377627.7902372,182330,550.76592,37460613.6167951
2024-11-05 01:00:00+00:00,68030.0,68097.07,67476.63,67997.31,1419.80695,2024-11-05 01:59:59.999000+00:00,96307896.7326566,244160,676.54666,45896761.124272
2024-11-05 02:00:00+00:00,67997.32,68075.48,67830.0,67880.77,561.13281,2024-11-05 02:59:59.999000+00:00,38136712.9901671,146610,306.59193,20836574.0624784
2024-11-05 03:00:00+00:00,67880.78,68255.0,67880.0,68243.0,645.01015,2024-11-05 03:59:59.999000+00:00,43904422.85156,122358,377.95102,25725799.1478756
2024-11-05 04:00:00+00:00,68243.01,68500.0,68218.51,68323.01,779.42197,2024-11-05 04:59:59.999000+00:00,53295968.9934143,136860,378.48573,25880906.4625152
2024-11-05 05:00:00+00:00,68323.0,68796.88,68300.0,68741.5,926.41824,2024-11-05 05:59:59.999000+00:00,63476000.1165407,130550,536.81786,36794886.9283682
2024-11-05 06:00:00+00:00,68741.5,68803.04,68565.99,68779.9,765.15263,2024-11-05 06:59:59.999000+00:00,52556783.3909172,118123,361.13618,24808835.7686548
2024-11-05 07:00:00+00:00,68779.91,68976.0,68570.24,68893.99,1056.69164,2024-11-05 07:59:59.999000+00:00,72690136.2715293,155535,604.90454,41618966.1807677
2024-11-05 08:00:00+00:00,68894.0,69050.0,68786.0,69038.01,814.59939,2024-11-05 08:59:59.999000+00:00,56128983.0688964,154168,436.51438,30077426.000983
2024-11-05 09:00:00+00:00,69038.0,69100.0,68741.36,68776.49,1051.95627,2024-11-05 09:59:59.999000+00:00,72509411.0170393,148420,470.38603,32417941.2587248
2024-11-05 10:00:00+00:00,68776.49,68855.5,68615.11,68764.29,677.27967,2024-11-05 10:59:59.999000+00:00,46554979.6547442,100140,311.14239,21387231.587882
2024-11-05 11:00:00+00:00,68764.29,68964.0,68758.47,68810.03,561.30189,2024-11-05 11:59:59.999000+00:00,38642314.4674623,110565,242.04415,16664103.1299501
2024-11-05 12:00:00+00:00,68810.03,68948.0,68666.0,68865.09,746.12058,2024-11-05 12:59:59.999000+00:00,51335285.9448109,123965,307.78651,21176482.5435743
